personID,personRollup1,personRollup2,personRollup3,personBusinessTitleDetail,personJobCode,personCompany,personJobFamily
48952,2,3,4,8,33275,33296,11
48953,33426,33427,33428,8,33431,33290,33430
48955,33316,33265,33317,8,33268,33320,33270
48956,2,33265,4,8,33268,33296,33270
48957,33426,33927,33428,8,33309,33844,33930
48958,2,33265,4,8,33268,33290,33270
48959,33299,33601,33301,8,9,33290,33430
48960,2,3,4,8,33275,33455,11
48961,33283,33323,33285,33777,33431,33290,33291
48964,2,33730,4,8,9,33290,33430
48965,2,33265,4,8,33268,33269,33270
48966,33299,34397,33301,8,33431,33290,33423
48967,2,3,4,8,33275,33269,11
48968,2,3,4,8,33275,33313,11
48969,33416,33748,33418,8,33275,33752,11
48970,33316,37824,33317,8,9,33290,38385
48973,33283,33284,33285,8,9,33290,600
48976,2,33265,4,8,33268,33276,33270
48978,2,3,4,8,33275,33276,11
48979,2,3,4,8,33275,33313,11
48980,2,33265,4,8,33268,33296,33270
48981,2,33265,4,8,33268,33313,33270
48982,2,33265,4,8,33268,33313,33270
48984,2,33265,4,8,33268,33455,33270
48985,33283,33284,33285,33538,33431,33290,33291
48988,2,3,4,8,33275,33269,11
48989,33283,34490,33285,8,33270,34493,33587
48991,2,33265,4,8,33268,33313,33270
48992,33416,34279,33418,33421,33431,33422,33347
48993,33521,33544,33523,8,33268,33290,33270
48994,2,33265,4,8,33268,33455,33270
48995,2,33265,4,8,33268,33455,33270
48996,2,3,4,8,33275,33269,11
48997,2,33265,4,8,33268,33296,33270
48998,33299,33790,33301,8,33431,33290,33430
48999,2,33265,4,8,33268,33296,33270
49000,2,33265,4,8,33268,33296,33270
49001,33316,33385,33317,8,33268,33290,33270
49004,33416,33476,33418,8,9,33290,33430
49006,33357,33458,33359,8,9,33290,33430
49008,2,3,4,8,33275,33296,11
49009,2,3,4,8,33275,33296,11
49010,2,3,4,8,33275,33455,11
49011,33283,33666,33285,8,33289,33290,33291
49013,33357,37994,33359,8,33289,33290,33430
49014,33283,34432,33285,8,33289,33290,33430
49016,2,33265,4,8,33268,33296,33270
49017,33521,33544,33523,8,33268,33290,33270
49018,2,33768,4,8,33275,33313,33712
49019,33283,34193,33285,8,33275,33504,11
49020,2,3,4,8,33309,33276,11
49021,2,3,4,8,33275,33313,11
49022,33416,34542,33418,33421,33431,33422,34545
49024,2,33365,4,8,33309,33369,33370
49025,33521,33544,33523,8,33268,33290,33270
49026,2,3,4,8,33309,33276,11
49027,33316,33265,33317,8,33268,33320,33270
49028,33521,36927,33523,8,33289,33290,33526
49030,2,33265,4,8,33268,33269,33270
49031,33316,33385,33317,8,9,33290,33863
49033,33426,33427,33428,8,33289,33290,33430
49034,2,3,4,8,33275,33296,11
49035,33521,33544,33523,8,33268,33290,33270
49037,33416,33476,33418,8,33326,33290,600
49039,2,3,4,8,33275,33455,11
49040,2,33265,4,8,33268,33313,33270
49041,2,3,4,8,33309,33269,11
49042,2,3,4,8,33275,33313,11
49043,33521,33544,33523,8,33268,33290,33270
49044,33416,33529,33418,8,9,33290,33430
49046,2,33265,4,8,33268,33313,33270
49047,33426,33853,33428,8,33431,33290,33968
49049,33339,35215,33341,35217,9,35218,33430
49050,2,3,4,8,9,33313,11
49052,33416,33748,33418,8,33275,33752,11
49055,33521,36927,33523,8,33289,33290,33526
49057,2,33768,4,8,33431,33296,33347
49059,2,3,4,8,33275,33269,11
49060,2,3,4,8,33275,33570,11
49061,2,3,4,8,33275,33313,11
49062,33299,33866,33301,8,33431,33290,33430
49064,2,33365,4,34005,33309,33408,33968
49065,2,3,4,8,33275,33570,11
49066,2,3,4,8,33275,33313,11
49067,2,33365,4,8,33368,33369,33370
49068,2,3,4,8,33309,33313,33403
49069,33316,33265,33317,8,33268,34999,33270
49070,2,3,4,8,33275,33296,11
49072,2,33265,4,8,33268,33269,33270
49073,2,3,4,8,33275,33276,11
49074,33521,33544,33523,8,33268,33290,33270
49075,2,33265,4,8,33268,33296,33270
49076,2,3,4,8,33275,33570,11
49077,33521,33544,33523,8,33268,33290,33270
49078,2,3,4,8,33289,33313,36029
49079,33316,34024,33317,8,33289,33290,33430
49081,33283,33666,33285,8,33431,33290,33461
49082,33416,34279,33418,8,33431,33422,33604
49084,2,33265,4,8,33268,33313,33270
49085,2,3,4,8,33275,33570,11
49086,2,3,4,8,33275,33296,11
49087,2,3,4,8,33275,33269,11
49088,2,33730,4,8,9,33290,33430
49091,33316,34256,33317,8,33326,33388,33430
49092,33521,33544,33523,8,33268,33290,33270
49093,2,33365,4,8,33309,33408,33370
49094,2,3,4,8,33275,33313,11
49095,33316,33385,33317,8,33289,33320,33657
49096,2,33265,4,8,33268,33455,33270
49097,33416,33689,33418,8,33289,33290,34569
49099,33521,33544,33523,8,33268,33290,33270
49101,33299,33601,33301,8,9,33290,33423
49104,2,33265,4,8,33268,33455,33270
49105,2,33265,4,8,33268,33269,33270
49106,2,33265,4,8,33268,33296,33270
49107,33283,34490,33285,8,33270,34493,33587
49109,33357,33458,33359,8,33289,33290,33430
49110,2,33265,4,8,33268,33455,33270
49111,2,3,4,8,33275,33296,11
49112,2,3,4,8,33275,33455,11
49113,2,3,4,8,33275,33269,11
49114,33416,33476,33418,8,9,33290,34569
49115,2,3,4,8,33309,33313,11
49116,2,3,4,8,33309,33296,11
49117,2,33365,4,8,33309,33408,33370
49118,33416,33529,33418,36172,33345,33290,33423
49121,2,3,4,8,33275,33269,11
49122,33299,34471,33301,49125,33431,33290,33461
49126,2,33265,4,8,33268,33269,33270
49127,2,33265,4,8,33268,33296,33270
49128,2,33265,4,8,33268,33296,33270
49129,2,33265,4,8,33268,33296,33270
49130,33426,35335,33428,8,33268,33290,33270
49131,2,3,4,8,33275,33276,11
49132,2,33265,4,8,33268,33439,33270
49133,2,3,4,8,33431,33269,11
49135,2,33265,4,8,33268,33313,33270
49136,33416,33689,33418,8,33326,33290,33595
49138,2,3,4,8,33275,33269,11
49139,33521,33544,33523,8,33268,33290,33270
49140,33521,33544,33523,8,33268,33320,33270
49141,33416,34279,33418,8,33431,33422,34545
49143,2,33265,4,8,33268,33313,33270
49144,2,33265,4,8,33268,33296,33270
49145,2,3,4,8,33275,33313,11
49146,33521,36927,33523,8,33326,33290,33526
49147,2,3,4,8,33275,33296,11
49148,33416,33529,33418,8,9,33290,33430
49150,33426,33621,33428,8,33289,33290,33430
49151,2,3,4,8,33309,33296,33403
49152,2,33265,4,8,33268,33269,33270
49153,2,3,4,8,33275,33570,11
49154,33416,34279,33418,8,33289,33422,33430
49155,2,3,4,8,33431,33455,33678
49156,2,33265,4,8,33268,10,33270
49157,2,3,4,8,33309,33313,33403
49158,33416,33689,33418,8,33268,33617,33270
49159,2,3,4,8,33275,33296,11
49160,2,33265,4,8,33268,33296,33270
49161,2,3,4,8,33345,33313,11
49163,2,33265,4,8,33268,33455,33270
49164,2,33265,4,8,33268,33269,33270
49165,2,3,4,8,33275,33296,11
49166,2,3,4,8,33275,10,11
49167,33283,34193,33285,8,33289,33504,33526
49170,2,3,4,8,33275,33296,11
49171,2,3,4,8,33309,33313,11
49172,2,33768,4,8,9,33290,33347
49174,33521,33544,33523,8,33268,33290,33270
49175,2,3,4,8,33289,33313,33403
49176,2,3,4,8,33275,33276,11
49177,2,33265,4,8,33268,10,33270
49178,2,33265,4,8,33268,33269,33270
49179,2,33265,4,8,33268,33313,33270
49180,2,3,4,8,33275,33455,11
49181,2,33265,4,8,33268,33296,33270
49182,33521,34787,33523,8,9,33290,33526
49184,2,33365,4,8,33368,33408,33370
49185,2,3,4,8,33309,33276,11
49186,33283,34411,33285,8,9,33422,33833
49188,33299,33866,33301,8,9,33290,33450
49190,33521,33544,33523,8,33268,33290,33270
49191,2,33365,4,8,33368,33369,33370
49192,2,33265,4,8,33268,33313,33270
49193,2,33265,4,8,33268,33296,33270
49194,2,33265,4,8,33268,33313,33270
49195,2,3,4,8,33309,33313,11
49197,33521,33544,33523,8,33268,33290,33270
49198,2,3,4,8,33309,33269,11
49199,2,33265,4,8,33268,33269,33270
49200,33521,34012,33523,8,33289,33290,33526
49203,33283,40171,33285,8,33289,33290,33291
49205,2,33265,4,8,33268,33455,33270
49206,2,3,4,8,33275,33313,11
49207,2,3,4,8,33275,33276,11
49208,2,3,4,8,33275,33296,11
49209,2,33730,4,8,9,33313,33657
49211,2,33265,4,8,33268,33313,33270
49212,33416,33614,33418,8,33431,33617,33618
49215,33299,33790,33301,8,33326,33290,33604
49218,2,33265,4,8,33268,33313,33270
49220,33347,34597,33502,8,9,33290,33347
49222,33283,34193,33285,8,33289,33504,33370
49223,33416,33689,33418,33421,9,33422,33430
49224,33283,34193,33285,8,9,33504,33430
49226,2,33768,4,8,33289,33313,33347
49228,2,3,4,8,33275,33276,11
49229,2,3,4,8,33275,33570,11
49231,2,33265,4,8,33268,33269,33270
49232,2,3,4,8,33275,33313,11
49233,33299,33395,33301,8,9,33290,33430
49234,2,3,4,8,33309,10,11
49235,2,33265,4,8,33268,33296,33270
49236,2,33365,4,8,33368,33408,33968
49237,2,3,4,8,33275,33269,11
49238,33299,33395,33301,8,33268,33290,33270
49240,2,33265,4,8,33268,33313,33270
49241,33521,33544,33523,8,33268,33290,33270
49243,2,3,4,8,33275,33313,11
49244,33283,34193,33285,8,9,33504,33968
49246,33521,33544,33523,8,33268,33290,33270
49247,2,33265,4,8,33268,33276,33270
49248,2,33365,4,8,33309,33369,33370
49249,2,3,4,8,33275,33570,11
49250,2,3,4,8,33275,33313,11
49251,2,3,4,8,33275,33455,11
49252,2,3,4,8,33275,33269,11
49253,2,33365,4,8,33309,33369,33370
49254,33357,33458,33359,8,33289,33290,33430
49255,33283,33447,33285,8,33431,33290,33430
49256,33283,33265,33285,8,33268,33976,33270
49257,33426,33927,33428,8,9,33290,33930
49258,33299,33395,33301,8,9,33290,33430
49259,2,33265,4,8,33268,33276,33270
49260,33283,34490,33285,8,33270,34493,33587
49262,33316,33385,33317,8,33289,33290,33863
49263,2,33265,4,8,33268,33269,33270
49264,2,33265,4,8,33268,33269,33270
49265,2,33265,4,8,33268,33313,33270
49266,2,34181,4,8,9,33290,33430
49267,2,33265,4,8,33268,33296,33270
49268,2,3,4,8,9,33269,11
49269,33316,36700,33317,8,33268,33320,33270
49270,33283,40641,33285,8,33289,33290,33595
49272,2,3,4,8,33275,33296,11
49273,2,33265,4,8,33268,33313,33270
49274,33521,34012,33523,8,33326,33290,33526
49276,2,3,4,8,33431,33269,11
49277,33283,33265,33285,8,33268,33290,33270
49278,2,3,4,8,33275,33313,11
49279,2,3,4,8,33275,33455,11
49280,33521,33265,33523,8,33268,33290,33270
49282,33283,33975,33285,8,9,33976,33526
49284,33283,33975,33285,8,33368,33976,11
49286,2,33265,4,8,33268,33269,33270
49287,33299,33395,33301,8,33268,33290,33270
49290,2,33365,4,8,33368,33408,33370
49291,2,3,4,8,33275,33296,11
49292,33316,33385,33317,8,33289,33320,33657
49293,2,33265,4,8,33268,33313,33270
49294,33521,33544,33523,8,33268,33290,33270
49295,33521,34787,33523,8,33289,33290,33526
49297,33416,33614,33418,8,9,33617,33618
49299,2,3,4,8,33275,33313,11
49300,33283,33265,33285,8,33268,33422,33270
49301,2,3,4,8,33275,33570,11
49302,33426,33675,33428,8,33289,33290,33430
49303,2,33265,4,8,33268,10,33270
49304,2,3,4,8,33275,33455,11
49305,2,33265,4,8,33268,33296,33270
49306,2,33365,4,8,33368,33369,33370
49307,2,33265,4,8,33268,33296,33270
49308,33521,33544,33523,8,33268,33290,33270
49309,2,33265,4,8,33268,33296,33270
49310,33521,35659,33523,8,33345,33290,33526
49312,2,3,4,8,33275,33296,11
49313,2,3,4,8,33275,33269,11
49314,2,33265,4,8,33268,33313,33270
49315,2,3,4,8,33309,33276,11
49316,2,33365,4,8,33309,33408,33370
49317,33416,33529,33418,8,9,33290,33833
49320,2,33730,4,8,9,33290,33657
49321,2,3,4,8,9,33455,11
49322,2,3,4,8,9,33313,11
49323,2,33265,4,8,33268,33296,33270
49324,33283,33666,33285,33751,33289,33290,33291
49326,33521,34861,33523,8,33345,33290,33526
49328,33316,33265,33317,8,33268,33290,33270
49329,2,3,4,8,33275,33313,11
49330,2,3,4,8,33275,33313,11
49331,2,33265,4,8,33268,33290,33270
49332,2,33265,4,8,33268,33296,33270
49333,33521,33544,33523,8,33268,33290,33270
49334,33299,33395,33301,8,33268,33290,33270
49335,33299,33790,33301,8,33289,33290,33430
49336,2,3,4,8,33275,33296,11
49337,33283,34193,33285,8,33289,33504,11
49339,33521,33544,33523,8,33268,33290,33270
49340,33283,40641,33285,8,9,33290,33291
49343,33521,33544,33523,8,33268,33290,33270
49344,2,3,4,8,33275,33570,11
49345,2,33365,4,8,9,33290,33430
49346,2,33265,4,8,33268,33269,33270
49347,33283,36150,33285,8,33431,33290,33461
49350,33357,33358,33359,8,9,33290,33604
49351,2,3,4,8,33275,33276,11
49352,33283,33447,33285,8,34576,33290,34613
49354,33416,33614,33418,8,33431,33617,33618
49356,2,3,4,8,33275,33313,11
49357,2,33365,4,8,33368,33408,33370
49358,2,34012,4,8,33431,33455,33526
49360,2,33265,4,8,33268,33269,33270
49363,33316,33265,33317,8,33268,34999,33270
49364,33283,33584,33285,8,33270,33586,33587
49365,33316,37824,33317,8,33326,33388,33430
49366,2,33365,4,8,33309,33408,33370
49367,2,3,4,8,33275,33296,11
49368,2,33265,4,8,33268,33313,33270
49369,33426,33427,33428,8,33289,33290,33430
49370,2,3,4,8,33275,33296,11
49371,2,3,4,8,33275,33455,11
49372,2,3,4,8,33275,33570,11
49373,33347,42620,33502,8,33431,33290,33347
49375,33339,33895,33341,33344,9,33346,33430
49376,2,33265,4,8,33268,33455,33270
49377,33316,33385,33317,8,33268,33290,33270
49378,33283,33975,33285,8,33275,33976,11
49379,2,3,4,8,33275,33269,11
49380,2,3,4,8,33275,33313,11
49381,33316,34256,33317,8,33326,33388,34435
49383,2,33265,4,8,33268,33269,33270
49384,2,3,4,8,33275,33570,11
49385,33521,34012,33523,8,9,33904,33526
49386,2,3,4,8,33309,33313,11
49387,2,3,4,8,33275,33296,11
49388,33416,33689,33418,33421,9,33422,33430
49390,2,33265,4,8,33268,33269,33270
49391,2,3,4,8,33431,33269,11
49394,33416,34542,33418,33421,9,33422,34717
49396,33521,33522,33523,8,33431,33290,33526
49397,2,33265,4,8,33268,33313,33270
49398,33283,33584,33285,8,33270,33586,33587
49399,2,33265,4,8,33268,33269,33270
49400,33416,33614,33418,8,33289,33617,33618
49401,33299,34471,33301,49125,33431,33290,33461
49402,2,3,4,8,33275,33313,11
49403,33299,33601,33301,8,9,33290,33430
49404,33339,33895,33341,8,33431,33346,33430
49405,2,3,4,8,33275,33296,11
49406,2,3,4,8,33326,33269,11
49407,33416,33689,33418,8,33268,33617,33270
49408,33283,33584,33285,8,33270,33586,33587
49409,33521,33544,33523,8,33268,33290,33270
49410,2,3,4,8,33275,33269,11
49411,2,33265,4,8,33268,33313,33270
49414,2,33265,4,8,33268,33296,33270
49415,33283,36963,33285,8,33431,33290,33291
49416,33416,33529,33418,8,33431,33290,33461
49418,2,33265,4,8,33268,33269,33270
49419,33521,33544,33523,8,33268,33290,33270
49420,2,3,4,8,33431,33296,11
49421,2,33265,4,8,33268,33313,33270
49422,2,3,4,8,33275,33455,11
49423,2,33730,4,8,9,33290,33430
49424,2,33265,4,8,33268,33313,33270
49425,2,33265,4,8,33268,33296,33270
49426,2,3,4,8,33275,33269,11
49427,2,3,4,8,33275,33296,11
49428,2,3,4,8,33275,33313,11
49429,33347,34597,33502,8,33289,33290,33347
49431,33416,34279,33418,8,33431,33290,33526
49433,2,33265,4,8,33268,33313,33270
49434,2,3,4,8,33275,33269,11
49435,2,3,4,8,33275,33455,11
49436,2,3,4,8,33275,33313,11
49437,33283,34411,33285,36228,33289,33290,33291
49438,2,3,4,8,33275,33313,11
49439,2,3,4,8,33275,33313,11
49440,2,33265,4,8,33268,33290,33270
49441,2,33265,4,8,33268,33269,33270
49442,33521,41152,33523,8,34576,33290,36052
49444,2,33265,4,8,33268,33296,33270
49445,33316,33265,33317,8,33268,33320,33270
49446,33283,33584,33285,8,33270,33586,33587
49447,2,33265,4,8,33268,33296,33270
49448,2,33768,4,8,33289,33313,33347
49450,33316,33265,33317,8,33268,33320,33270
49451,33521,34979,33523,8,33289,33290,33526
49452,2,33265,4,8,33268,33313,33270
49453,2,33265,4,8,33268,33269,33270
49454,33521,34787,33523,8,33289,33290,33526
49456,2,33265,4,8,33268,33313,33270
49457,2,3,4,8,33309,33276,11
49459,33283,33584,33285,8,33270,33586,33587
49460,33283,34490,33285,8,33270,34493,33587
49462,33339,34566,33341,8,33326,33290,34717
49464,33283,34193,33285,8,9,38956,33595
49466,2,3,4,8,33275,33269,11
49467,2,3,4,8,33275,33296,11
49468,2,3,4,8,33275,33313,11
49469,2,33265,4,8,33268,33313,33270
49470,2,3,4,8,33275,33296,11
49471,2,33265,4,8,33268,33455,33270
49472,2,3,4,8,33275,33455,11
49473,33416,33689,33418,33421,33289,33290,33430
49474,2,33265,4,8,33268,33269,33270
49475,2,33265,4,8,33268,33313,33270
49476,33283,44855,33285,8,33431,33290,33291
49478,2,3,4,8,33275,33269,11
49479,2,33265,4,8,33268,33296,33270
49480,2,33265,4,8,33268,33296,33270
49481,2,33365,4,8,33289,33408,33370
49483,33416,33417,33418,8,9,33422,33291
49486,2,3,4,8,33309,33313,11
49488,2,3,4,8,33275,33455,11
49489,2,33365,4,8,33289,33369,33370
49490,2,3,4,8,33309,33269,11
49492,2,33265,4,8,33268,33455,33270
49493,2,33365,4,8,33368,33408,33370
49494,2,33265,4,8,33268,33455,33270
49495,2,34181,4,8,33268,33290,33270
49497,2,33265,4,8,33268,33276,33270
49499,2,33265,4,8,33268,33296,33270
49500,2,3,4,8,33275,33269,11
49501,33316,34256,33317,8,33431,33388,33968
49503,2,3,4,8,33275,33313,11
49504,2,33265,4,8,33268,33313,33270
49505,2,3,4,8,33289,33904,33833
49506,2,33265,4,8,33268,33276,33270
49507,2,3,4,8,33275,33296,11
49508,33316,34024,33317,8,9,33388,33430
49510,2,3,4,8,33275,33313,11
49511,2,33265,4,8,33268,33313,33270
49512,2,33265,4,8,33268,33296,33270
49513,2,3,4,8,33275,33455,11
49514,2,3,4,8,33275,33455,11
49515,33299,33866,33301,8,9,33290,33430
49516,33283,33975,33285,8,33431,33976,33423
49519,33521,33544,33523,8,33268,33290,33270
49521,2,33265,4,8,33268,33296,33270
49522,33521,33544,33523,8,33268,33290,33270
49523,33299,34397,33301,8,33431,33290,600
49525,2,3,4,8,33275,33313,11
49526,2,3,4,8,33275,33276,11
49527,33283,34490,33285,8,33270,34493,33587
49528,2,33265,4,8,33268,33296,33270
49529,33283,33358,33285,8,33289,33290,33347
49530,2,33265,4,8,33268,33269,33270
49531,33316,34256,33317,8,33326,33388,38612
49533,2,33265,4,8,33268,33296,33270
49534,33357,33458,33359,8,33431,33290,33430
49535,2,3,4,8,33275,33313,11
49536,2,33265,4,8,33268,33313,33270
49537,2,33265,4,8,33268,33269,33270
49538,33339,33895,33341,33344,9,33346,33430
49539,33426,33427,33428,8,33431,33290,33430
49541,2,3,4,8,33275,33296,11
49542,33299,33866,33301,8,33326,33290,33430
49544,2,33768,4,8,33431,33290,33347
49546,2,34181,4,8,9,33290,33430
49548,2,3,4,8,33275,33313,11
49549,2,33265,4,8,33268,33313,33270
49550,33521,33544,33523,8,33268,33290,33270
49551,2,33265,4,8,33268,33313,33270
49553,2,33730,4,8,33431,33904,37073
49554,33521,34012,33523,8,33431,33313,33526
49556,33347,35017,33502,8,33431,33290,33347
49558,33316,33385,33317,8,33289,34999,33657
49559,33283,34193,33285,8,33431,33504,11
49561,33521,33544,33523,8,33268,33290,33270
49562,33283,33584,33285,8,33326,38785,33461
49564,2,33265,4,8,33268,33313,33270
49565,2,33265,4,8,33268,33313,33270
49566,2,33265,4,8,33268,33439,33270
49568,33283,33323,33285,8,33289,33290,33291
49569,33416,34542,33418,33421,9,33422,34717
49571,2,3,4,8,33275,33296,11
49572,33339,33895,33341,33344,9,33346,33604
49575,33416,33529,33418,8,9,33290,33430
49576,2,33265,4,8,33268,33455,33270
49577,2,33265,4,8,33268,33296,33270
49578,2,33265,4,8,33268,33269,33270
49579,33283,33265,33285,8,33268,33290,33270
49582,2,3,4,8,33275,33455,11
49583,2,3,4,8,33275,10,11
49584,2,33265,4,8,33268,33269,33270
49585,2,33265,4,8,33268,33296,33270
49586,33426,33675,33428,8,33431,33290,33430
49588,2,33265,4,8,33268,33296,33270
49589,2,33265,4,8,33268,33296,33270
49590,33283,33885,33285,8,33289,33330,34780
49592,2,3,4,8,33275,33296,11
49593,2,33265,4,8,33268,33296,33270
49594,2,3,4,8,9,33313,11
49596,2,33265,4,8,33268,33276,33270
49597,2,33365,4,8,33309,33408,33370
49598,2,33265,4,8,33268,33296,33270
49599,33316,33265,33317,8,33268,33320,33270
49600,33426,35335,33428,8,9,33904,38385
49603,2,33265,4,8,33268,33296,33270
49604,2,3,4,8,33275,33455,11
49605,33316,34024,33317,36228,33289,33290,33430
49606,33521,38331,33523,8,33326,33290,33526
49608,2,3,4,8,9,33439,33628
49611,33283,33584,33285,8,33270,33586,33587
49613,2,3,4,8,33309,33439,11
49614,2,33730,4,8,33289,33313,33657
49615,33426,33927,33428,8,33309,33844,33930
49616,2,3,4,8,33275,33313,11
49617,2,3,4,8,33275,33269,11
49618,33316,33385,33317,8,9,33290,33863
49620,33283,33584,33285,8,33270,33586,33587
49621,2,33265,4,8,33268,33269,33270
49622,2,33265,4,8,33268,33276,33270
49623,33316,34347,33317,8,33431,33290,33461
49624,33521,33544,33523,8,33268,33290,33270
49625,33316,34256,33317,8,33431,33290,33930
49626,33521,33544,33523,8,33268,33290,33270
49628,2,33265,4,8,33268,33296,33270
49629,2,3,4,8,33275,33313,11
49630,2,33265,4,8,33268,33313,33270
49631,2,3,4,8,33275,33313,11
49632,33283,33284,33285,33288,33289,33290,33291
49634,2,3,4,8,33275,33313,11
49635,33283,33265,33285,8,33268,33976,33270
49636,2,33265,4,8,33268,33269,33270
49637,2,3,4,8,33275,33570,11
49638,2,3,4,8,33275,33313,11
49639,2,33265,4,8,33268,33296,33270
49640,2,33265,4,8,33268,33269,33270
49641,33426,33675,33428,8,33309,33290,33678
49642,33283,33584,33285,8,33270,33586,33587
49643,2,33265,4,8,33268,33296,33270
49644,2,33265,4,8,33268,33296,33270
49645,2,33265,4,8,33268,33313,33270
49646,33283,35227,33285,35227,9,33290,33291
